Time,Main Warning,Sub Warning,Full Warning,Warning Text,WarnMsg,Value0
18/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,3.7
18/06/2014 21:51:44,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,10.6
18/06/2014 21:51:44,0,10,0 : 10,Information / Warnings,FALSE,10.6
19/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,3
19/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,3
19/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,3
19/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,3.1
19/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6
19/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,6.1
20/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,6
20/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6
20/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,6.2
20/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.2
20/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.5
20/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,3.6
21/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,5.7
21/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,5.7
21/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,5.6
21/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,5.6
21/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.6
21/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,2.6
22/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,5
22/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,5
22/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.9
22/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.9
22/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.4
22/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,3.4
23/06/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,2.1
23/06/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,2.1
23/06/2014 00:03:08,232,102,232 : 102,General information : Blade angle curve stored,FALSE,2.1
23/06/2014 00:03:08,0,10,0 : 10,Information / Warnings,FALSE,2.1
23/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,2.7
23/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,2.7
23/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,2.8
23/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,2.8
23/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.3
23/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,2.3
24/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,4.4
24/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.4
24/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.4
24/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.2
24/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.8
24/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,2.8
25/06/2014 14:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,7.1
25/06/2014 14:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,7.1
25/06/2014 14:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,7.1
25/06/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.9
25/06/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.4
25/06/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,8.5
25/06/2014 22:05:38,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,6.7
25/06/2014 22:05:38,0,10,0 : 10,Information / Warnings,FALSE,6.7
25/06/2014 22:05:50,232,42,232 : 42,General information : Data of blade control stored,FALSE,2.3
25/06/2014 22:05:50,42,195,42 : 195,Pitch control error,FALSE,2.6
25/06/2014 22:05:50,0,10,0 : 10,Information / Warnings,FALSE,2.6
26/06/2014 08:18:50,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,6.7
26/06/2014 08:18:50,0,10,0 : 10,Information / Warnings,FALSE,6.5
26/06/2014 08:18:52,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,6.6
26/06/2014 08:18:52,0,10,0 : 10,Information / Warnings,FALSE,6.4
26/06/2014 08:18:54,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6.5
26/06/2014 08:18:54,0,10,0 : 10,Information / Warnings,FALSE,6.3
26/06/2014 08:19:25,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.5
26/06/2014 08:19:26,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,7.3
26/06/2014 08:19:26,0,10,0 : 10,Information / Warnings,FALSE,7.3
26/06/2014 08:19:27,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.5
26/06/2014 08:19:29,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,6.9
26/06/2014 08:19:30,0,10,0 : 10,Information / Warnings,FALSE,6.8
26/06/2014 08:19:32,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,6.9
26/06/2014 08:19:32,0,10,0 : 10,Information / Warnings,FALSE,6.8
26/06/2014 08:19:34,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6.2
26/06/2014 08:19:34,0,10,0 : 10,Information / Warnings,FALSE,6.2
26/06/2014 08:19:36,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.2
26/06/2014 08:19:36,0,10,0 : 10,Information / Warnings,FALSE,6.2
26/06/2014 08:22:18,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,7.1
26/06/2014 08:22:18,0,10,0 : 10,Information / Warnings,FALSE,7
26/06/2014 08:22:20,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,7.1
26/06/2014 08:22:20,0,10,0 : 10,Information / Warnings,FALSE,7
26/06/2014 08:22:22,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,7.3
26/06/2014 08:22:22,0,10,0 : 10,Information / Warnings,FALSE,7.2
26/06/2014 10:16:05,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.2
26/06/2014 10:16:06,0,10,0 : 10,Information / Warnings,FALSE,7.4
26/06/2014 10:16:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.7
26/06/2014 10:16:07,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,7
26/06/2014 10:16:07,0,10,0 : 10,Information / Warnings,FALSE,7
26/06/2014 10:16:08,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.2
26/06/2014 10:16:09,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,7.6
26/06/2014 10:16:10,0,10,0 : 10,Information / Warnings,FALSE,7.8
26/06/2014 10:16:11,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,7.4
26/06/2014 10:16:12,0,10,0 : 10,Information / Warnings,FALSE,7.6
26/06/2014 10:16:13,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.6
26/06/2014 10:16:13,0,10,0 : 10,Information / Warnings,FALSE,7.6
26/06/2014 10:16:15,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,7.4
26/06/2014 10:16:16,0,10,0 : 10,Information / Warnings,FALSE,7.4
27/06/2014 09:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,2.7
27/06/2014 09:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,2.8
27/06/2014 09:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.8
27/06/2014 09:59:59,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,2.9
27/06/2014 09:59:59,0,10,0 : 10,Information / Warnings,FALSE,2.9
28/06/2014 09:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,2.6
28/06/2014 09:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,2.7
28/06/2014 09:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.7
28/06/2014 09:59:59,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,2.6
28/06/2014 09:59:59,0,10,0 : 10,Information / Warnings,FALSE,2.7
29/06/2014 09:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,2
29/06/2014 09:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,2
29/06/2014 09:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2
29/06/2014 09:59:59,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,2
29/06/2014 09:59:59,0,10,0 : 10,Information / Warnings,FALSE,2
30/06/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,4.9
30/06/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,4.9
30/06/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,4.6
30/06/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,4.6
30/06/2014 09:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,12.3
30/06/2014 09:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,12.4
30/06/2014 09:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,12.4
30/06/2014 09:59:59,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,12.4
30/06/2014 09:59:59,0,10,0 : 10,Information / Warnings,FALSE,12.5
30/06/2014 10:35:27,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.7
30/06/2014 10:41:23,0,10,0 : 10,Information / Warnings,FALSE,10.5
30/06/2014 10:41:24,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,10.4
30/06/2014 14:17:38,0,10,0 : 10,Information / Warnings,FALSE,9.8
01/07/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,7.2
01/07/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,7.1
01/07/2014 01:00:00,232,1203,232 : 1203,General information,FALSE,5.5
01/07/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,5.4
01/07/2014 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,5.4
01/07/2014 04:05:41,0,10,0 : 10,Information / Warnings,FALSE,5.2
01/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,6.1
01/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6.1
01/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.1
01/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,6.2
01/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,6.1
02/07/2014 13:38:30,25,285,25 : 285,Faulty yaw inverter : Rotational speed error motor 10,FALSE,10.2
02/07/2014 13:38:30,0,10,0 : 10,Information / Warnings,FALSE,10.2
02/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,7.5
02/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,7.5
02/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.5
02/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,7.2
02/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,7.1
02/07/2014 15:43:55,25,281,25 : 281,Faulty yaw inverter : Rotational speed error motor 2,FALSE,9.8
02/07/2014 15:43:55,0,10,0 : 10,Information / Warnings,FALSE,9.8
03/07/2014 06:52:20,25,281,25 : 281,Faulty yaw inverter : Rotational speed error motor 2,FALSE,7.2
03/07/2014 06:52:20,0,10,0 : 10,Information / Warnings,FALSE,7.2
03/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,8.3
03/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,8.1
03/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.1
03/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,8
03/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,8
03/07/2014 15:06:13,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,9.1
03/07/2014 15:06:13,0,10,0 : 10,Information / Warnings,FALSE,9.3
04/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,4
04/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.1
04/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.1
04/07/2014 13:59:59,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.2
04/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,4.2
04/07/2014 14:23:31,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.8
04/07/2014 14:23:31,0,10,0 : 10,Information / Warnings,FALSE,3.8
04/07/2014 14:23:31,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.8
04/07/2014 14:23:33,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.3
04/07/2014 14:23:33,0,10,0 : 10,Information / Warnings,FALSE,4.3
04/07/2014 14:23:35,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,4.2
04/07/2014 14:23:35,0,10,0 : 10,Information / Warnings,FALSE,4.2
04/07/2014 14:23:37,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4
04/07/2014 14:23:37,0,10,0 : 10,Information / Warnings,FALSE,4
04/07/2014 14:23:39,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.3
04/07/2014 14:23:39,0,10,0 : 10,Information / Warnings,FALSE,4.2
05/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.7
05/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,4.6
05/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.6
05/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.8
05/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,4.8
06/07/2014 10:14:05,25,186,25 : 186,Faulty yaw inverter : Rotational speed error motor 11,FALSE,6.1
06/07/2014 10:14:05,0,10,0 : 10,Information / Warnings,FALSE,6.1
06/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,2
06/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,2
06/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,1.9
06/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,1.9
06/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,2
07/07/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,5.6
07/07/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,5.6
07/07/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,5.1
07/07/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,5
07/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,6
07/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,6
07/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,6
07/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.8
07/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,6
08/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,9.8
08/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,9.8
08/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,10
08/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,10
08/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,9.9
09/07/2014 13:59:58,49,193,49 : 193,Fault blade load control : Blade load curve A too low (28),TRUE,4.6
09/07/2014 13:59:58,49,293,49 : 293,Fault blade load control : Blade load curve B too low (28),TRUE,4.6
09/07/2014 13:59:58,49,393,49 : 393,Fault blade load control : Blade load curve C too low (28),TRUE,4.8
09/07/2014 13:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.8
09/07/2014 13:59:59,0,10,0 : 10,Information / Warnings,FALSE,4.9
09/07/2014 23:04:16,25,186,25 : 186,Faulty yaw inverter : Rotational speed error motor 11,FALSE,4
09/07/2014 23:04:16,0,10,0 : 10,Information / Warnings,FALSE,3.8
10/07/2014 09:17:10,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.3
10/07/2014 16:10:36,42,195,42 : 195,Pitch control error,FALSE,5.7
10/07/2014 16:10:36,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,5.8
10/07/2014 16:10:36,0,10,0 : 10,Information / Warnings,FALSE,5.8
10/07/2014 16:12:48,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,6.1
10/07/2014 16:12:48,0,10,0 : 10,Information / Warnings,FALSE,6.1
10/07/2014 16:12:50,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,5.2
10/07/2014 16:12:50,0,10,0 : 10,Information / Warnings,FALSE,5.6
10/07/2014 16:22:35,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,5.4
10/07/2014 16:22:35,0,10,0 : 10,Information / Warnings,FALSE,5.4
10/07/2014 16:22:37,233,62,233 : 62,General warning message : To few inverters activated (-),TRUE,5.6
10/07/2014 16:22:37,0,10,0 : 10,Information / Warnings,FALSE,5.6
14/07/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,7.2
14/07/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,7.2
14/07/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.8
14/07/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.5
14/07/2014 06:33:29,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.6
14/07/2014 06:33:29,0,10,0 : 10,Information / Warnings,FALSE,8.6
15/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.3
15/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,3.5
16/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.4
16/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,6.4
17/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,1.2
17/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,1.1
17/07/2014 10:18:01,240,1,240 : 1,Remote control PC,FALSE,0
17/07/2014 10:20:02,240,0,240 : 0,Remote control PC,FALSE,0
17/07/2014 10:20:03,0,10,0 : 10,Information / Warnings,FALSE,6.7
18/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.4
18/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,4.4
19/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.8
19/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,2.8
20/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.7
20/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,5.8
21/07/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,3.7
21/07/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,3.7
21/07/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,3.7
21/07/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,3.6
21/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.5
21/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,3.6
21/07/2014 07:15:31,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,4.1
21/07/2014 07:15:31,0,10,0 : 10,Information / Warnings,FALSE,4.1
21/07/2014 12:20:38,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,7
21/07/2014 12:20:38,0,10,0 : 10,Information / Warnings,FALSE,7
22/07/2014 05:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,2.7
22/07/2014 05:59:59,0,10,0 : 10,Information / Warnings,FALSE,2.7
22/07/2014 07:03:13,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,2
22/07/2014 07:03:13,0,10,0 : 10,Information / Warnings,FALSE,2
23/07/2014 05:59:59,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.5
26/07/2014 21:46:17,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,11.1
26/07/2014 21:46:17,0,10,0 : 10,Information / Warnings,FALSE,10.9
27/07/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.6
27/07/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,8.6
28/07/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,10.7
28/07/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,10.7
28/07/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,11.1
28/07/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,11.1
28/07/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.5
28/07/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,4.5
29/07/2014 20:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4
29/07/2014 20:59:57,0,10,0 : 10,Information / Warnings,FALSE,4
30/07/2014 07:37:40,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.4
30/07/2014 13:22:55,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.2
30/07/2014 13:22:55,0,10,0 : 10,Information / Warnings,FALSE,4.1
31/07/2014 12:59:58,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,8.4
31/07/2014 16:24:46,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.8
31/07/2014 16:24:46,0,10,0 : 10,Information / Warnings,FALSE,9
01/08/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,4.5
01/08/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,4.5
01/08/2014 00:59:59,232,1203,232 : 1203,General information,FALSE,3.6
01/08/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,3.4
01/08/2014 04:05:41,232,111,232 : 111,General information : Load spectrum stored,FALSE,5.1
01/08/2014 04:05:41,0,10,0 : 10,Information / Warnings,FALSE,5
01/08/2014 15:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.9
01/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.9
01/08/2014 18:25:04,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,4.2
01/08/2014 18:25:04,0,10,0 : 10,Information / Warnings,FALSE,4.2
02/08/2014 15:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9
02/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,9
03/08/2014 15:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8
03/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,8
04/08/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,2.7
04/08/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,2.8
04/08/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,2.9
04/08/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,2.9
04/08/2014 15:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.6
04/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.7
05/08/2014 15:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.9
05/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,5
06/08/2014 15:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.4
06/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.5
07/08/2014 15:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.6
07/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.6
07/08/2014 17:03:12,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,7.6
07/08/2014 17:03:12,0,10,0 : 10,Information / Warnings,FALSE,7.6
08/08/2014 11:04:47,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.3
08/08/2014 19:33:21,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,10.7
08/08/2014 19:33:21,0,10,0 : 10,Information / Warnings,FALSE,10.7
09/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.6
09/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,3.5
09/08/2014 23:12:11,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,10.6
09/08/2014 23:12:12,0,10,0 : 10,Information / Warnings,FALSE,10.6
